,scraped_city,facility,operator,street,zip_code,city_in_desc,avg_home_price_usd,avg_electricity_cost_usd_per_kwh,avg_water_cost_usd_monthly,facility_count,avg_electricity_cost_usd_per_kwh_score,avg_home_price_usd_score,avg_water_cost_usd_monthly_score,avg_electricity_cost_usd_per_kwh_z_score,avg_home_price_usd_z_score,avg_water_cost_usd_monthly_z_score,index_score
584,San Antonio,CloudHQ SAT5,CloudHQ,15255 Lambda Dr,78245,San Antonio,296000,0.111,50.3,20,0,0,0,-1.000720222,-0.845158552,-1.615816285,5
585,San Antonio,CloudHQ SAT1,CloudHQ,15255 Lambda Dr,78245,San Antonio,296000,0.111,50.3,20,0,0,0,-1.000720222,-0.845158552,-1.615816285,5
586,San Antonio,CloudHQ SAT3,CloudHQ,15255 Lambda Dr,78245,San Antonio,296000,0.111,50.3,20,0,0,0,-1.000720222,-0.845158552,-1.615816285,5
587,San Antonio,CloudHQ SAT4,CloudHQ,15255 Lambda Dr,78245,San Antonio,296000,0.111,50.3,20,0,0,0,-1.000720222,-0.845158552,-1.615816285,5
588,San Antonio,Stream DC San Antonio III,Stream Data Centers,11203 W Military Drive,78253,San Antonio,296000,0.116,56.7,1,0,0,0,-0.920197988,-0.845158552,-1.154293283,0.25
589,San Antonio,American Tower EDC San Antonio,American Tower Corporation,5436 W US Hwy 90,78219,San Antonio,310000,0.11,53.1,1,0,0,0,-1.016824669,-0.79337654,-1.413899971,0.25
590,San Antonio,CloudHQ SAT2,CloudHQ,15255 Lambda Dr,78245,San Antonio,296000,0.111,50.3,20,0,0,0,-1.000720222,-0.845158552,-1.615816285,5
591,San Antonio,Microsoft Texas Research Park,Microsoft,15000 Lambda Dr,78245,San Antonio,296000,0.111,50.3,20,0,0,0,-1.000720222,-0.845158552,-1.615816285,5
592,San Antonio,Rowan Cinco,Rowan Digital Infrastructure,TX-132 & Co Rd 683,78052,Lytle,387000,0.128,62.4,1,1,3,2,-0.726944627,-0.508575476,-0.743249359,1.75
593,San Antonio,Vantage TX22 - San Antonio,Vantage Data Centers,5207 Rogers Rd,78251,San Antonio,309000,0.123,58.4,13,0,0,1,-0.807466861,-0.797075256,-1.031701236,3.5
594,San Antonio,Microsoft San Antonio (SAT15),Microsoft,3555 Westover Link,78251,San Antonio,309000,0.123,58.4,13,0,0,1,-0.807466861,-0.797075256,-1.031701236,3.5
595,San Antonio,Microsoft Texas Research Park (SAT46 / TRP3),Microsoft,15000 Lambda Dr,78245,San Antonio,296000,0.111,50.3,20,0,0,0,-1.000720222,-0.845158552,-1.615816285,5
596,San Antonio,Microsoft San Antonio (SAT80 & SAT81),Microsoft,18844 Fm1957,78009,Castroville,332000,0.133,58.2,5,1,0,0,-0.646422393,-0.712004808,-1.046123829,1.5
597,San Antonio,Microsoft Texas Research Park (TRP4),Microsoft,15000 Lambda Dr,78245,San Antonio,296000,0.111,50.3,20,0,0,0,-1.000720222,-0.845158552,-1.615816285,5
598,San Antonio,Microsoft San Antonio Chevron,Microsoft,5150 Rogers Rd,78251,San Antonio,309000,0.123,58.4,13,0,0,1,-0.807466861,-0.797075256,-1.031701236,3.5
599,San Antonio,CyrusOne SAT3 - San Antonio,CyrusOne Data Centers,9554 Westover Hills Boulevard,78251,San Antonio,309000,0.123,58.4,13,0,0,1,-0.807466861,-0.797075256,-1.031701236,3.5
600,San Antonio,Duos Edge AI - Victoria EDC,"Duos Edge AI, Inc.",1905 Leary Ln,77901,Victoria,345000,0.134,43.9,1,2,1,0,-0.630317946,-0.663921511,-2.077339286,1
601,San Antonio,Vantage TX21 - San Antonio,Vantage Data Centers,5207 Rogers Rd,78251,San Antonio,309000,0.123,58.4,13,0,0,1,-0.807466861,-0.797075256,-1.031701236,3.5
602,San Antonio,CyrusOne SAT9 - San Antonio,CyrusOne Data Centers,14815 Omicron Dr,78245,San Antonio,296000,0.111,50.3,20,0,0,0,-1.000720222,-0.845158552,-1.615816285,5
603,San Antonio,Windstream San Antonio,Windstream,106 S St Mary's St,78205,San Antonio,367000,0.126,65.2,3,0,2,3,-0.75915352,-0.582549779,-0.541333046,2
604,San Antonio,Amazon AWS SAT - 12807 Donop,Amazon AWS,12807 Donop Rd,78223,Elmendorf,252000,0.123,64,1,0,0,2,-0.807466861,-1.007902017,-0.627868609,0.75
605,San Antonio,Microsoft Texas Research Park (TRP5),Microsoft,15000 Lambda Dr,78245,San Antonio,296000,0.111,50.3,20,0,0,0,-1.000720222,-0.845158552,-1.615816285,5
606,San Antonio,Microsoft San Antonio (SN7),Microsoft,5200 Rogers Rd,78251,San Antonio,309000,0.123,58.4,13,0,0,1,-0.807466861,-0.797075256,-1.031701236,3.5
607,San Antonio,Amazon AWS SAT - 7400 Potranco,Amazon AWS,7400 Potranco Rd,78251,San Antonio,309000,0.123,58.4,13,0,0,1,-0.807466861,-0.797075256,-1.031701236,3.5
608,San Antonio,CyrusOne SAT8 - San Antonio,CyrusOne Data Centers,14677 Omicron Dr,78245,San Antonio,296000,0.111,50.3,20,0,0,0,-1.000720222,-0.845158552,-1.615816285,5
609,San Antonio,CyrusOne SAT6 - San Antonio,CyrusOne Data Centers,14719 Omicron Drive,78245,San Antonio,296000,0.111,50.3,20,0,0,0,-1.000720222,-0.845158552,-1.615816285,5
610,San Antonio,Microsoft Texas Research Park (SAT40),Microsoft,15000 Lambda Dr,78245,San Antonio,296000,0.111,50.3,20,0,0,0,-1.000720222,-0.845158552,-1.615816285,5
611,San Antonio,Microsoft Texas Research Park (TRP6),Microsoft,15000 Lambda Dr,78245,San Antonio,296000,0.111,50.3,20,0,0,0,-1.000720222,-0.845158552,-1.615816285,5
612,San Antonio,CyrusOne SAT4 - San Antonio,CyrusOne Data Centers,9655 Raba Drive,78251,San Antonio,309000,0.123,58.4,13,0,0,1,-0.807466861,-0.797075256,-1.031701236,3.5
613,San Antonio,QTS San Antonio,QTS Data Centers,8535 Potranco Rd,78251,San Antonio,309000,0.123,58.4,13,0,0,1,-0.807466861,-0.797075256,-1.031701236,3.5
614,San Antonio,Microsoft Wiseman Boulevard (SAT14),Microsoft,3545 Wiseman Blvd,78251,San Antonio,309000,0.123,58.4,13,0,0,1,-0.807466861,-0.797075256,-1.031701236,3.5
615,San Antonio,CloudBurst Central Texas,CloudBurst Data Centers,within,a 75-acre site near both Austin and San Antonio in Central Texas.,78666,365000,0.122,63.7,1,0,2,2,-0.823571308,-0.589947209,-0.6495025,1.25
616,San Antonio,Lumen San Antonio 3,Lumen,214 E Ramsey Rd,78216,San Antonio,341000,0.122,53.7,1,0,1,0,-0.823571308,-0.678716372,-1.37063219,0.5
617,San Antonio,18844 Farm-to-Market 1957,Microsoft,18844 Fm1957,78009,Castroville,332000,0.133,58.2,5,1,0,0,-0.646422393,-0.712004808,-1.046123829,1.5
618,San Antonio,Microsoft San Antonio (SAT89),Microsoft,2995 US Hwy 90 W,78009,Castroville,332000,0.133,58.2,5,1,0,0,-0.646422393,-0.712004808,-1.046123829,1.5
619,San Antonio,Lumen San Antonio 2,Lumen,1203 N. Frio Street,78207,San Antonio,357000,0.111,62.5,1,0,1,2,-1.000720222,-0.61953693,-0.736038063,1
620,San Antonio,Microsoft San Antonio (SAT90),Microsoft,2995 US Hwy 90 W,78009,Castroville,332000,0.133,58.2,5,1,0,0,-0.646422393,-0.712004808,-1.046123829,1.5
621,San Antonio,Microsoft San Antonio (SAT93),Microsoft,within,"Medina, Texas, along County Road 381",78253,365000,0.122,63.7,2,0,2,2,-0.823571308,-0.589947209,-0.6495025,1.5
622,San Antonio,Microsoft San Antonio (SAT82),Microsoft,2580 Farm-to-Market 471 North,78009,Castroville,332000,0.133,58.2,5,1,0,0,-0.646422393,-0.712004808,-1.046123829,1.5
623,San Antonio,Microsoft San Antonio (SAT94),Microsoft,within,"Medina, Texas, along County Road 381",78253,365000,0.122,63.7,2,0,2,2,-0.823571308,-0.589947209,-0.6495025,1.5
624,San Antonio,Lumen San Antonio 1,Lumen,5130 Service Center Drive,78218,San Antonio,311000,0.121,68.3,2,0,0,4,-0.839675754,-0.789677825,-0.317782842,1.5
625,San Diego,MDC San Diego - SDG1,MDC Data Centers,7014 Manya Cir,92154,San Diego,1009000,0.342,78.3,1,9,8,7,2.7194069821270817,1.7920253260693075,0.4033468481413739,6.25
626,San Diego,DataBank SAN1 - San Diego World Trade,DataBank,12270 World Trade Dr,92128,San Diego,1072000,0.301,94.2,1,9,9,8,2.0591246645097363,2.0250443784144303,1.5499430557020282,6.75
627,San Diego,EdgeConneX San Diego - EDCSDG01,EdgeConneX,5761 Copley Drive,92111,San Diego,1060000,0.286,87.6,1,8,8,8,1.8175579629424152,1.9806597970153594,1.0739974601108127,6.25
628,San Diego,Cogent Data Center - San Diego 2,"Cogent Communications, Inc.",9530 Towne Centre Drive,92121,San Diego,973000,0.311,101.2,2,9,8,9,2.220169132221284,1.6588715818720945,2.0547338389048315,7
629,San Diego,ScaleMatrix San Diego,ScaleMatrix,5775 Kearny Villa Rd,92123,San Diego,1132000,0.292,92.9,6,9,9,8,1.9141846435693437,2.2469672854097857,1.4561961959643648,8
630,San Diego,LightEdge - San Diego I,LightEdge,9305 Lightwave Ave,92123,San Diego,1132000,0.292,92.9,6,9,9,8,1.9141846435693437,2.2469672854097857,1.4561961959643648,8
631,San Diego,I2B Networks San Diego,"I2B Networks, Inc",8830 Complex Dr,92123,San Diego,1132000,0.292,92.9,6,9,9,8,1.9141846435693437,2.2469672854097857,1.4561961959643648,8
632,San Diego,CARI.net Campus,CARI.net,8915 Complex Drive,92123,Kearney Mesa,1132000,0.292,92.9,6,9,9,8,1.9141846435693437,2.2469672854097857,1.4561961959643648,8
633,San Diego,Cogent Data Center - San Diego 1,"Cogent Communications, Inc.",525 B Street,92101,San Diego,1070000,0.28,89.4,3,8,8,8,1.7209312823154874,2.0176469481812522,1.203800804362963,6.75
634,San Diego,SimpleNet Colo,"SimpleNet, Inc.",225 Broadway,92101,San Diego,1070000,0.28,89.4,3,8,8,8,1.7209312823154874,2.0176469481812522,1.203800804362963,6.75
635,San Diego,Cogent Data Center - San Diego 3,"Cogent Communications, Inc.",1402 K St,92101,San Diego,1070000,0.28,89.4,3,8,8,8,1.7209312823154874,2.0176469481812522,1.203800804362963,6.75
636,San Diego,LightEdge - San Diego II,LightEdge,9725 Scranton Road,92121,San Diego,973000,0.311,101.2,2,9,8,9,2.220169132221284,1.6588715818720945,2.0547338389048315,7
637,San Diego,Lumen San Diego 1,Lumen,8929 Aero Drive,92123,San Diego,1132000,0.292,92.9,6,9,9,8,1.9141846435693437,2.2469672854097857,1.4561961959643648,8
638,San Diego,Lumen San Diego 2,Lumen,8923 Complex Drive,92123,San Diego,1132000,0.292,92.9,6,9,9,8,1.9141846435693437,2.2469672854097857,1.4561961959643648,8
639,Dallas,2323 Bryan Street (DFW10),Digital Realty,2323 Bryan Street,75201,Dallas,443000,0.134,70.7,11,2,6,4,-0.630317946,-0.30144743,-0.144711716,5.75
640,Dallas,4025 Midway Rd (DFW11),Digital Realty,4025 Midway Rd,75007,Carrollton,375000,0.143,75.1,5,3,2,6,-0.485377925,-0.552960058,0.17258534724866353,4
641,Dallas,1232 Alma Road (DFW16),Digital Realty,1232 Alma Road,75081,Richardson,423000,0.142,65.1,12,3,4,3,-0.501482372,-0.375421732,-0.548544343,5.5
642,Dallas,H5Colo  Inc.,H5 Colo Inc.,12712 Park Central Dr,75251,Dallas,354000,0.145,57.2,1,4,1,0,-0.453169032,-0.630633075,-1.118236798,1.5
643,Dallas,8435 Stemmons Freeway (DFW36),Digital Realty,8435 Stemmons Freeway,75247,Dallas,423000,0.142,64.2,14,3,4,2,-0.501482372,-0.375421732,-0.613446015,5.75
644,Dallas,850 E. Collins Boulevard (DFW28),Digital Realty,850 E. Collins Boulevard,75081,Richardson,423000,0.142,65.1,12,3,4,3,-0.501482372,-0.375421732,-0.548544343,5.5
645,Dallas,900 Quality Way (DFW17),Digital Realty,900 Quality Way,75081,Richardson,423000,0.142,65.1,12,3,4,3,-0.501482372,-0.375421732,-0.548544343,5.5
646,Dallas,1210 Integrity Drive (DFW18),Digital Realty,1210 Integrity Drive,75081,Richardson,423000,0.142,65.1,12,3,4,3,-0.501482372,-0.375421732,-0.548544343,5.5
647,Dallas,Cologix DAL1,Cologix,1950 N. Stemmons Fwy,75207,Dallas,404000,0.132,62.2,18,1,3,2,-0.66252684,-0.445697319,-0.757671953,6
648,Dallas,Cologix DAL3,Cologix,1950 North Stemmons Freeway,75207,Dallas,404000,0.132,62.2,18,1,3,2,-0.66252684,-0.445697319,-0.757671953,6
649,Dallas,Cologix DAL2,Cologix,1950 North Stemmons Freeway,75207,Dallas,404000,0.132,62.2,18,1,3,2,-0.66252684,-0.445697319,-0.757671953,6
650,Dallas,1215 Integrity Drive (DFW25),Digital Realty,1215 Integrity Drive,75081,Richardson,423000,0.142,65.1,12,3,4,3,-0.501482372,-0.375421732,-0.548544343,5.5
651,Dallas,950 E. Collins Boulevard (DFW29),Digital Realty,950 E. Collins Boulevard,75081,Richardson,423000,0.142,65.1,12,3,4,3,-0.501482372,-0.375421732,-0.548544343,5.5
652,Dallas,2440 Marsh Lane (DFW12),Digital Realty,2440 Marsh Lane,75006,Carrollton,445000,0.142,60.1,2,3,6,1,-0.501482372,-0.29405,-0.909109188,3
653,Dallas,4849 Alpha Road (DFW14),Digital Realty,4849 Alpha Road,75244,Dallas,451000,0.139,65.1,5,2,6,3,-0.549795712,-0.271857709,-0.548544343,4
654,Dallas,907 Security Row (DFW35),Digital Realty,907 Security Row,75081,Richardson,423000,0.142,65.1,12,3,4,3,-0.501482372,-0.375421732,-0.548544343,5.5
655,Dallas,Hivelocity - Dallas 1,Hivelocity,1515 Round Table Dr,75247,Dallas,423000,0.142,64.2,14,3,4,2,-0.501482372,-0.375421732,-0.613446015,5.75
656,Dallas,Flexential Dallas - Richardson Data Center,Flexential,3010 Waterview Parkway,75080,Richardson,356000,0.148,71.2,1,4,1,5,-0.404855691,-0.623235645,-0.108655232,2.75
657,Dallas,2501 S. State Highway 121 (DFW26),Digital Realty,2501 S. State Highway 121,75056,Lewisville,405000,0.133,72.4,1,1,4,5,-0.646422393,-0.441998604,-0.022119669,2.75
658,Dallas,Flexential Dallas - Downtown Data Center,Flexential,1950 Stemmons Freeway,75207,Dallas,404000,0.132,62.2,18,1,3,2,-0.66252684,-0.445697319,-0.757671953,6
659,Dallas,Flexential Dallas - Plano Data Center,Flexential,3500 E Plano Pkwy,75074,Plano,390000,0.132,60.6,9,1,3,1,-0.66252684,-0.497479331,-0.873052704,3.5
660,Dallas,Datacenter Park - Dallas,Digital Realty,900-908 Quality Way,75081,Richardson,423000,0.142,65.1,12,3,4,3,-0.501482372,-0.375421732,-0.548544343,5.5
661,Dallas,908 Quality Way (DFW20),Digital Realty,908 Quality Way,75081,Richardson,423000,0.142,65.1,12,3,4,3,-0.501482372,-0.375421732,-0.548544343,5.5
662,Dallas,Digital Realty Garland Campus,Digital Realty,1702 W Campbell Rd / 1502 Ferris Rd / 1505 Ferris Rd,75044,Garland,459000,0.144,53,10,3,7,0,-0.469273479,-0.242267988,-1.421111268,5
663,Dallas,904 Quality Way (DFW21),Digital Realty,904 Quality Way,75081,Richardson,423000,0.142,65.1,12,3,4,3,-0.501482372,-0.375421732,-0.548544343,5.5
664,Dallas,1702 W Campbell Rd,Digital Realty,1702 W Campbell Rd,75044,Garland,459000,0.144,53,10,3,7,0,-0.469273479,-0.242267988,-1.421111268,5
665,Dallas,1502 Ferris Rd,Digital Realty,1502 Ferris Rd,75044,Garland,459000,0.144,53,10,3,7,0,-0.469273479,-0.242267988,-1.421111268,5
666,Dallas,1505 Ferris Rd,Digital Realty,1505 Ferris Rd,75044,Garland,459000,0.144,53,10,3,7,0,-0.469273479,-0.242267988,-1.421111268,5
667,Dallas,GDC - Dallas TX1 Data Center,"NTT DATA, Inc.",2008 Lookout Drive,75044,Garland,459000,0.144,53,10,3,7,0,-0.469273479,-0.242267988,-1.421111268,5
668,Dallas,CyrusOne DFW1 - Carrollton,CyrusOne Data Centers,1649 Frankfort Road West,75007,Carrollton,375000,0.143,75.1,5,3,2,6,-0.485377925,-0.552960058,0.17258534724866353,4
669,Dallas,"IRVING-TX (Dallas, Texas)",Cloudnium LLC.,6001 W Campus Circle,75063,Irving city,319000,0.138,59.4,6,2,0,1,-0.565900159,-0.760088104,-0.959588267,2.25
670,Dallas,Prime Dallas Data Center Campus,Prime Data Centers,1515 Round Table,75247,Dallas,423000,0.142,64.2,14,3,4,2,-0.501482372,-0.375421732,-0.613446015,5.75
671,Dallas,CyrusOne DFW3 - Allen,CyrusOne Data Centers,2300 Chelsea Blvd,75013,Allen,375000,0.133,63.1,7,1,2,2,-0.646422393,-0.552960058,-0.692770281,3
672,Dallas,CyrusOne DFW2 - Lewsiville,CyrusOne Data Centers,2501 S. State Hwy 121 Business,75067,Lewsiville,426000,0.151,68.7,2,4,5,4,-0.356542351,-0.364325587,-0.288937655,3.75
673,Dallas,CoreSpace Dallas Data Center,"CoreSpace, Inc.",7505 John W Carpenter Freeway,75247,Dallas,423000,0.142,64.2,14,3,4,2,-0.501482372,-0.375421732,-0.613446015,5.75
674,Dallas,DataBank DFW1 - Downtown Dallas,DataBank,400 S Akard St,75202,Dallas,454000,0.144,60.3,6,3,6,1,-0.469273479,-0.260761564,-0.894686594,4
675,Dallas,Equinix DA1,Equinix,1950 North Stemmons Freeway,75207,Dallas,404000,0.132,62.2,18,1,3,2,-0.66252684,-0.445697319,-0.757671953,6
676,Dallas,Alpha Data Center,M&A Technology Inc.,4407 Alpha Road,75244,Dallas,451000,0.139,65.1,5,2,6,3,-0.549795712,-0.271857709,-0.548544343,4
677,Dallas,Equinix DA6,Equinix,1950 North Stemmons Freeway,75207,Dallas,404000,0.132,62.2,18,1,3,2,-0.66252684,-0.445697319,-0.757671953,6
678,Dallas,Centersquare - Dallas DFW3-A,Csquare,11830 Webb Chapel Rd.,75234,Dallas,434000,0.141,69,1,2,5,4,-0.517586819,-0.334735866,-0.267303764,3
679,Dallas,Prime Dallas - Data Center 1,Prime Data Centers,1515 Round Table,75247,Dallas,423000,0.142,64.2,14,3,4,2,-0.501482372,-0.375421732,-0.613446015,5.75
680,Dallas,TierPoint Dallas,TierPoint,3004 Irving Blvd,75247,Dallas,423000,0.142,64.2,14,3,4,2,-0.501482372,-0.375421732,-0.613446015,5.75
681,Dallas,DataBank DFW2 - North Dallas,DataBank,904 Quality Way,75801,Dallas,402000,0.155,72.7,1,5,3,5,-0.292124564,-0.45309475,-0.000485778,3.5
682,Dallas,Tierpoint Dallas-Allen,TierPoint,820 Allen Commerce Parkway,75013,Allen,375000,0.133,63.1,7,1,2,2,-0.646422393,-0.552960058,-0.692770281,3
683,Dallas,Equinix DA2,Equinix,1950 North Stemmons Freeway,75207,Dallas,404000,0.132,62.2,18,1,3,2,-0.66252684,-0.445697319,-0.757671953,6
684,Dallas,Equinix DA11,Equinix,1990 North Stemmons Freeway,75207,Dallas,404000,0.132,62.2,18,1,3,2,-0.66252684,-0.445697319,-0.757671953,6
685,Dallas,Prime Dallas - Data Center 2,Prime Data Centers,1517 Round Table,75247,Dallas,423000,0.142,64.2,14,3,4,2,-0.501482372,-0.375421732,-0.613446015,5.75
686,Dallas,TierPoint Dallas - Fort Worth,TierPoint,13701 Independence,76177,Fort Worth,397000,0.134,72.7,3,2,3,5,-0.630317946,-0.471588325,-0.000485778,3.25
687,Dallas,Evocative DAL6,Evocative Data Centers,1221 Coit Road,75075,Plano,410000,0.148,63.3,4,4,4,2,-0.404855691,-0.423505029,-0.678347687,3.5
688,Dallas,Cogent Data Center - Dallas,"Cogent Communications, Inc.",400 S. Akard St,75202,Dallas,454000,0.144,60.3,6,3,6,1,-0.469273479,-0.260761564,-0.894686594,4
689,Dallas,Centersquare - Dallas DFW2-A,Csquare,900 Guardians Way,75013,Dallas,375000,0.133,63.1,7,1,2,2,-0.646422393,-0.552960058,-0.692770281,3
690,Dallas,VAZATA Dallas I,VAZATA,4025 Midway Road,75007,Carrollton,375000,0.143,75.1,5,3,2,6,-0.485377925,-0.552960058,0.17258534724866353,4
691,Dallas,DataBank DFW5 - Dallas Infomart,DataBank,1950 Stemmons Fwy,75207,Dallas,404000,0.132,62.2,18,1,3,2,-0.66252684,-0.445697319,-0.757671953,6
692,Dallas,GDC - Dallas TX4 Data Center,"NTT DATA, Inc.",2011 Lookout Drive,75044,Garland,459000,0.144,53,10,3,7,0,-0.469273479,-0.242267988,-1.421111268,5
693,Dallas,GDC - Dallas TX2 Data Center,"NTT DATA, Inc.",2108 Lookout Drive,75044,Garland,459000,0.144,53,10,3,7,0,-0.469273479,-0.242267988,-1.421111268,5
694,Dallas,VAZATA McKinney,VAZATA,1720 Bray Central Dr,75069,McKinney,415000,0.14,78.7,1,2,4,7,-0.533691266,-0.405011453,0.4321920357529631,3.5
695,Dallas,Equinix DA3,Equinix,1950 North Stemmons Freeway,75207,Dallas,404000,0.132,62.2,18,1,3,2,-0.66252684,-0.445697319,-0.757671953,6
696,Dallas,Aligned DFW-01,Aligned Data Centers,2800 Summit Avenue,75074,Plano,390000,0.132,60.6,9,1,3,1,-0.66252684,-0.497479331,-0.873052704,3.5
697,Dallas,Edged Dallas-Fort Worth DFW01-1,Edged Energy,505 N Wildwood Dr,75061,Irving,390000,0.13,57.3,5,1,3,0,-0.694735733,-0.497479331,-1.111025501,2.25
698,Dallas,Serverphase Data Center,M&A Technology Inc.,2045 Chenault Drive,75006,Carrollton,445000,0.142,60.1,2,3,6,1,-0.501482372,-0.29405,-0.909109188,3
699,Dallas,Resilience DFW,Overwatch Capital,6815 Communications Pkwy,75024,Plano,446000,0.143,68.4,7,3,6,4,-0.485377925,-0.290351285,-0.310571545,5
700,Dallas,DataBank DFW6 - Dallas Love Field,DataBank,8600 Harry Hines Blvd,75235,Dallas,393000,0.137,72.1,5,2,3,5,-0.582004606,-0.486383186,-0.04375356,3.75
701,Dallas,DataBank DFW7 - Dallas LBJ,DataBank,6606 Lyndon B Johnson Fwy,75240,Dallas,373000,0.134,64,1,2,2,2,-0.630317946,-0.560357488,-0.627868609,1.75
702,Dallas,DataBank DFW3 - Plano,DataBank,8375 Dominion Pkwy,75024,Plano,446000,0.143,68.4,7,3,6,4,-0.485377925,-0.290351285,-0.310571545,5
703,Dallas,365 Data Centers - Richardson,365 Data Centers,1001 East Campbell Road,75081,Richardson,423000,0.142,65.1,12,3,4,3,-0.501482372,-0.375421732,-0.548544343,5.5
704,Dallas,ScaleMatrix Dallas,ScaleMatrix,820 Allen Commerce Pkwy,75013,Allen,375000,0.133,63.1,7,1,2,2,-0.646422393,-0.552960058,-0.692770281,3
705,Dallas,Evocative DAL1,Evocative Data Centers,2800 Summit Ave,75074,Plano,390000,0.132,60.6,9,1,3,1,-0.66252684,-0.497479331,-0.873052704,3.5
706,Dallas,Provision Data Services,Provision Data Services,2020 Live Oak,75201,Dallas,443000,0.134,70.7,11,2,6,4,-0.630317946,-0.30144743,-0.144711716,5.75
707,Dallas,Rackspace Dallas 2,Rackspace Hosting,1215 Integrity Drive,75081,Richardson,423000,0.142,65.1,12,3,4,3,-0.501482372,-0.375421732,-0.548544343,5.5
708,Dallas,DataBank DFW4 - Dallas Empire,DataBank,1100 Empire Central Place,75247,Dallas,423000,0.142,64.2,14,3,4,2,-0.501482372,-0.375421732,-0.613446015,5.75
709,Dallas,24 Hour Data Plano,24 Hour Data,811 E Plano Pkwy,75074,Plano,390000,0.132,60.6,9,1,3,1,-0.66252684,-0.497479331,-0.873052704,3.5
710,Dallas,ColoCrossing DFW1,ColoCrossing,3004 Irving Blvd,75247,Dallas,423000,0.142,64.2,14,3,4,2,-0.501482372,-0.375421732,-0.613446015,5.75
711,Dallas,Equinix DA7,Equinix,6653 Pinecrest Dr,75024,Plano,446000,0.143,68.4,7,3,6,4,-0.485377925,-0.290351285,-0.310571545,5
712,Dallas,GDC - Dallas TX3 Data Center,"NTT DATA, Inc.",2080 Lookout Drive,75044,Garland,459000,0.144,53,10,3,7,0,-0.469273479,-0.242267988,-1.421111268,5
713,Dallas,GIPNetworks Plano,Plano Data Center | Global IP Networks,1009 Jupiter Rd,75074,Plano,390000,0.132,60.6,9,1,3,1,-0.66252684,-0.497479331,-0.873052704,3.5
714,Dallas,Stream DC DFW VII - Garland,Stream Data Centers,1813 Lookout Drive,75044,Garland,459000,0.144,53,10,3,7,0,-0.469273479,-0.242267988,-1.421111268,5
715,Dallas,STACK Infrastructure DFW02 Campus,STACK INFRASTRUCTURE,E Belt Line Road,75146,Lancaster,442000,0.129,60,15,1,5,1,-0.71084018,-0.305146145,-0.916320485,5.5
716,Dallas,VAZATA Dallas II,VAZATA,2440 Marsh Lane,75007,Carrollton,375000,0.143,75.1,5,3,2,6,-0.485377925,-0.552960058,0.17258534724866353,4
717,Dallas,Stream DC DFWC - Wilmer II Campus,Stream Data Centers,"930 Sunrise Rd, Lancaster, TX , USA",75146,Wilmer,442000,0.129,60,15,1,5,1,-0.71084018,-0.305146145,-0.916320485,5.5
718,Dallas,Infomart Dallas,Equinix,1950 N. Stemmons Freeway,75207,Dallas,404000,0.132,62.2,18,1,3,2,-0.66252684,-0.445697319,-0.757671953,6
719,Dallas,STACK Infrastructure DFW01B,STACK INFRASTRUCTURE,6715 Pinecrest Dr,75024,Plano,446000,0.143,68.4,7,3,6,4,-0.485377925,-0.290351285,-0.310571545,5
720,Dallas,STACK Infrastructure DFW01A,STACK INFRASTRUCTURE,6653 Pinecrest Dr,75024,Plano,446000,0.143,68.4,7,3,6,4,-0.485377925,-0.290351285,-0.310571545,5
721,Dallas,Stream DC DFWC1,Stream Data Centers,930 N Sunrise Rd,75172,Wilmer,462000,0.135,66.7,1,2,7,3,-0.6142135,-0.231171843,-0.433163593,3.25
722,Dallas,DigiCo Dallas DAL1,DigiCo Infrastructure REIT,1402 E Lookout Dr,75082,Richardson,430000,0.144,69.2,4,3,5,4,-0.469273479,-0.349530726,-0.25288117,4
723,Dallas,Cogent Data Center - Irving,"Cogent Communications, Inc.",2511 E Grauwyler Rd,75061,Irving,390000,0.13,57.3,5,1,3,0,-0.694735733,-0.497479331,-1.111025501,2.25
724,Dallas,ColoHouse Dallas,ColoHouse,1649 West Frankford Road,75007,Dallas,375000,0.143,75.1,5,3,2,6,-0.485377925,-0.552960058,0.17258534724866353,4
725,Dallas,QTS Irving Campus,QTS Data Centers,6431 Longhorn Drive,75063,Irving,319000,0.138,59.4,6,2,0,1,-0.565900159,-0.760088104,-0.959588267,2.25
726,Dallas,Neutron Data Center,M&A Technology Inc.,13616 Neutron Road,75244,Dallas,451000,0.139,65.1,5,2,6,3,-0.549795712,-0.271857709,-0.548544343,4
727,Dallas,Equinix DA4,Equinix,2323 Bryan St,75201,Dallas,443000,0.134,70.7,11,2,6,4,-0.630317946,-0.30144743,-0.144711716,5.75
728,Dallas,Cogent Data Center - Fort Worth,"Cogent Communications, Inc.",1400 E Presidio St,76102,Fort Worth,443000,0.141,64.7,5,2,6,3,-0.517586819,-0.30144743,-0.577389531,4
729,Dallas,Epic.io Dallas Data Center,Epic.io,1526 Viceroy Dr,75235,Dallas,393000,0.137,72.1,5,2,3,5,-0.582004606,-0.486383186,-0.04375356,3.75
730,Dallas,Enterhost Data Center,Consuro Managed Technology,801 Cherry Street,76102,Fort Worth,443000,0.141,64.7,5,2,6,3,-0.517586819,-0.30144743,-0.577389531,4
731,Dallas,5CDC Dallas-Fort Worth - DFW01,5C Group Inc.,1201 John Burgess Dr,76140,Fort Worth,394000,0.138,68.9,2,2,3,4,-0.565900159,-0.482684471,-0.274515061,2.75
